Monty Python and the Holy Grail,5.0,,,,,,,,4.0,,3.0,,,,4.0,3.0,,,,4.0,,5.0,,,4.0,,,,,,,4.5,,,,5.0,,,,,,,,,,,,,,,4.0,,5.0,,,5.0,,5.0,3.5,,3.0,,,,,,,,,,5.0,,,5.0,5.0,4.0,,,,,,,,3.5,,0.5,,,,,,,4.5,,,,,4.0,4.5,,,3.0,,2.5,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,4.5,5.0,,,,,,4.0,5.0,5.0,,,,,,,5.0,,,,,,,,3.5,,,,,4.0,4.0,3.0,5.0
Mrs. Doubtfire,3.0,,,,5.0,,,,,,2.0,2.5,,,,,,,,,,4.0,1.0,,,3.0,,,,,,3.0,,4.0,,,3.0,,,,2.0,,,,,,,4.0,,4.0,,,4.0,,,,,,,,,,4.0,,4.5,,,,,,,,,4.0,3.0,4.0,,,,,,,,3.5,,,,,,,,,,3.0,,,,4.0,3.5,,,5.0,,,,,4.0,,,,3.5,2.0,,,,,,3.0,,,,2.5,4.0,,,,,,,,,,,,,,,,,4.0,,,5.0,,,2.5,5.0,2.5,,,,4.0,2.0,
Natural Born Killers,,,,,2.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,4.0,3.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,5.0,,,,,,3.0,,,,,,3.0,,,,,,,3.0,,,,,,,,,,,,,,,2.0,,,,,2.5,,,,,,,,,,,,1.0,,,,,,,,,3.0,,,,,,,,3.0,3.0,
"Net, The",,,,,3.0,,,,,,2.0,,,,,,,,,,,3.0,,,,3.0,,,,,,,,,2.0,,,,,,,,1.0,,,,,3.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,2.0,,4.0,,3.0,,,,4.5,,,,,,,,,,,3.0,1.0,5.0,,,,,,,3.0,,,,,,,,,3.0,,3.5,,1.0,3.0,,3.0,,,,,,3.0,
"Nightmare Before Christmas, The",,,,,,,,,,,5.0,0.5,,,,,,,,,,3.0,,,,5.0,,,,,,,,4.0,3.5,4.0,,,,,,,5.0,,,,,,,,,,,,,,,3.0,,,,,3.0,,,,,,,,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,2.0,,,,,5.0,,,,,,,,,,,3.0,,,,3.0,3.5,,,4.0,,,4.0,4.5,,3.0,,,3.0,,,4.0,,,,,,,,3.5,1.0,,,,,,3.5,
"O Brother, Where Art Thou?",,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,3.0,4.5,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,4.0,,,,,,4.0,5.0,,,,,,,3.0,,4.5,,,,,,,,,,,,,,4.0,5.0,,,,,,,,,5.0,,,,,,,,,,,,,,4.0,4.5,,,,,,,5.0,,,,,,,,,,,,,,,,4.0,,,,,3.5,,4.5,4.5
Ocean's Eleven,,,,,,4.0,,,,,,4.5,,,,,,,,,,5.0,,,,,,4.5,,,,3.5,,4.5,,,4.0,,,,,,,,,5.0,,,,,,,,,3.5,,,,,,,,,,,,4.5,,4.5,,,,,4.0,3.5,3.0,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,3.0,,,,3.5,4.0,,,,,,,,5.0,,4.0,3.5,,,,,,3.5,,,,,,,,,,4.5,,,4.0,,,,3.5,,2.5,,,3.5,,4.5,4.0
Office Space,5.0,,,,,,,,,4.5,2.0,,,,,,,,,,,5.0,,,,,,,,,,3.0,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,4.0,,,,,4.5,3.5,,,,,,,3.5,4.0,4.0,,,,,4.5,,,,,,,,,3.5,4.0,,,,,4.0,,,,,,,,4.5,,,,,,,,,,4.0,5.0,,,,,,3.5,4.0,,,,2.5,,,,5.0,4.0,,4.0,,,,,,,,,,,4.0,5.0,
One Flew Over the Cuckoo's Nest,,,,,,,,,4.0,4.5,4.0,,5.0,,,,,,,,,,,3.0,,,,4.0,,5.0,,,4.0,,,,,,,,3.0,,,,,,4.5,,,,,,4.0,5.0,,,,,,,,,,,,,,,,3.0,,,,5.0,5.0,2.5,,,,,,,3.0,4.0,4.0,4.0,5.0,,5.0,,,,,,,,,,,5.0,,,5.0,,,,4.0,,4.0,,,4.5,4.5,,,,,,,,,3.5,3.5,,,5.0,,,,,1.0,,,,,,,4.0,,,,,5.0,,,4.5,,,,,,5.0,3.5,
Outbreak,,,,,4.0,,,4.0,,,,,,,,,,,,,,4.0,,,,4.0,,,,,,,,,4.0,4.0,,3.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,4.0,,,,,,,4.0,,4.5,,,,,,,3.0,,,,,,3.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,4.0,2.5,
Pirates of the Caribbean: The Curse of the Black Pearl,,,,,,4.5,,,,,,4.0,2.5,,,,,5.0,,,,5.0,,,3.0,,,4.0,,,,3.0,,3.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,,,,,,,,3.5,,,,,3.0,,,,,,,,,3.0,,4.0,,,,4.0,,,5.0,,4.0,,0.5,,4.5,,,,,,,4.0,3.5,3.5,3.0,,,2.5,,,3.5,,,,,4.5,,,,,,,,5.0,,,,4.0,,1.0,,,3.0,,4.0,4.0
Pretty Woman,,,,3.0,4.0,,3.5,,,,3.0,4.0,,,,,,,,,,3.0,3.0,,,5.0,,,,,,4.0,,4.0,,,,,,,0.5,,,,,,,4.0,,3.0,,,,,,,,,,,,,4.0,,,,,,,,,,,3.5,3.0,3.5,,,,,,,,,,,,,,,,,,5.0,,,,,4.0,,,,,,,,,4.0,,,4.0,,,,,,,4.0,,,,4.0,3.0,,,,1.0,,,,,,,,3.0,,,2.5,,4.0,,,4.0,,,3.0,3.0,,5.0,,,4.0,2.5,
"Princess Bride, The",5.0,,,,,,,,4.0,3.5,5.0,,,,,5.0,5.0,,,5.0,,5.0,,,,,,,,,,,,3.5,,5.0,3.5,,,,,,,,,5.0,,,,,4.0,,4.0,3.0,,,,3.0,,5.0,4.0,,,,,,,,,,4.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,4.0,4.5,,,,5.0,2.5,4.0,,3.5,,,,,4.0,,,,,,,5.0,,,4.5,4.5,,,,,,4.0,5.0,5.0,,,5.0,,,,,,5.0,,,,,,4.5,,1.5,,,3.5,5.0,,4.5
Pulp Fiction,3.0,,,5.0,2.0,,1.0,,3.0,5.0,,3.5,,,3.5,,5.0,,,5.0,,5.0,,,4.0,5.0,,4.5,,,,,4.5,,,4.0,4.0,4.0,,,3.0,,5.0,,,,4.5,2.0,,1.0,,,,4.0,,4.5,,,3.0,,,4.0,4.0,,,,,4.5,5.0,,5.0,,,4.0,5.0,3.0,,4.5,,,,,5.0,4.5,,,,,2.5,,,,5.0,4.0,,5.0,,,4.5,5.0,,,5.0,5.0,,,5.0,2.0,4.0,,2.5,5.0,,,5.0,,4.0,,,,4.0,4.0,4.0,,,,,,3.5,,,,,,,,3.5,4.0,5.0,4.0,5.0,,5.0,5.0,5.0,4.5,4.0,,,,,,5.0,5.0
Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),5.0,,,,,,,,3.5,4.5,5.0,4.0,,5.0,4.5,4.0,5.0,,,4.0,,4.0,,,3.5,,,4.5,,,5.0,,3.5,,5.0,4.0,3.0,,,,0.5,,3.0,,,5.0,,,,,4.0,,5.0,2.0,,,,5.0,3.5,,,4.0,,,,,5.0,,,5.0,5.0,,,,5.0,4.0,,,,,,,,,,,,,5.0,4.0,,,,,,,5.0,4.0,4.0,,,5.0,4.0,4.0,4.0,,5.0,,,,,,,,5.0,,,,,,,4.0,5.0,,5.0,4.0,,,4.0,5.0,5.0,5.0,,,,,,,,4.0,,5.0,,,,5.0,,,,,3.5,5.0,,5.0
Rain Man,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,5.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,4.0,,,,4.5,3.0,3.0,,,,,,,2.0,3.5,,,,,,,,,,,,,,,4.5,,,,,,,,,,3.0,,4.5,,,,,,,,,,,4.0,4.5,,,,,,,,,5.0,,,,,,,,,,,,,,4.0,,,,,3.0,5.0,4.5,
Requiem for a Dream,,,0.5,,,,,,4.0,4.5,,,0.5,,,,,,,,,,1.0,,3.0,,,4.5,,,,,4.0,3.0,,,,,,,4.0,,,,,,,,,,,5.0,,,,5.0,,,,,,,,,,,4.0,,5.0,,,,,4.5,,,,,,,,,4.0,,,,,,3.5,,0.5,,,,,,,5.0,,,,,,,,,,,,,5.0,,,,,,4.0,,,,,4.0,3.5,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,5.0,3.5
Reservoir Dogs,5.0,,,,,,,,4.0,4.0,3.0,,,,,,,,,5.0,,,,,,,,5.0,,,5.0,,4.0,,,,,,,,,,,,,,5.0,,,,,,,,,4.5,,,,,,,,,,,,5.0,4.5,,5.0,,,5.0,,,,,,,,,5.0,4.0,,,,,,,,,,,,,,5.0,3.0,4.5,,,4.0,2.5,,,4.0,,,,,4.0,,,4.5,,4.0,,,,,4.0,4.0,,,,,,,,,,,,,,,,4.5,5.0,4.5,,,,,4.0,,,,,,4.0,4.0,5.0
"Rock, The",4.0,,,,,,,4.0,,,3.0,3.5,,,,5.0,4.0,,,,5.0,4.0,,,,,,,,,,3.0,,,,,,,4.0,,,,1.0,,,,,3.0,,,,,4.0,,5.0,,3.0,,,,,,,,,,,,,,5.0,,,,3.0,4.0,,,,,,,,,,,,5.0,,4.0,,,,,3.0,,,4.5,,,4.0,,3.0,,4.0,,3.0,,,,,3.0,,,,,,,5.0,,,4.0,3.5,,,,,,,,4.0,5.0,5.0,,,,,,3.0,,,4.0,,4.0,2.0,3.0,5.0,,,,,1.0,4.0,
Saving Private Ryan,4.0,,,,,,,5.0,,4.5,,,,5.0,5.0,,,,,,,5.0,4.0,,,,,4.0,4.0,,5.0,,3.5,,5.0,4.0,4.0,,,,,,5.0,,,3.0,,,,,,,,,3.0,,5.0,,,5.0,,,,,,,,,4.0,4.0,4.0,,,4.5,3.5,4.0,,4.5,4.0,,,,5.0,3.5,,,,,5.0,,4.0,,,,,,,4.0,4.5,,,,5.0,,,,5.0,,,,,5.0,,,,,,,,,,3.0,4.5,,5.0,3.0,,,3.5,,,,,,,,4.5,,,5.0,,2.5,,,,4.0,,,4.0,,,5.0,4.5,5.0
Schindler's List,5.0,,0.5,5.0,3.0,,,,4.0,4.5,,,,5.0,,,4.0,,,,,,,,,5.0,5.0,4.5,4.0,5.0,,4.5,4.0,,,5.0,,,,,2.0,,5.0,,,,,,4.5,5.0,,,,4.0,,4.5,,,,5.0,,2.0,5.0,,,,,,,,,,,5.0,5.0,,,4.5,5.0,,,,,4.0,,,,,5.0,,,,5.0,4.0,,,,,5.0,,,3.0,5.0,,4.5,,,4.0,4.5,,4.5,5.0,,,0.5,,,5.0,,,4.5,5.0,5.0,,,,,,,,,1.0,,3.5,,,,4.0,,,,2.5,,4.0,5.0,5.0,,3.5,,,4.0,,4.0,3.5
Seven (a.k.a. Se7en),5.0,,,,4.0,,,,3.5,4.0,3.0,,,,,,,,,3.0,,,3.0,,,5.0,,4.5,,,,0.5,4.5,,5.0,5.0,3.0,,,,,,5.0,,,,,,,,,,,,,5.0,,,3.0,,,,,,,,,4.5,4.0,,,,,,3.5,,,,,,,,5.0,4.0,,,,5.0,4.5,,,,,,,5.0,,,,4.5,,,4.0,3.5,,,5.0,,,,4.0,4.0,,,4.5,,,,,,,4.0,4.5,,,,,,,,5.0,,,,1.0,,4.5,,,,,,,3.0,,3.0,,,,,,4.0,4.5,5.0
Shakespeare in Love,,,,,,,,,,,4.0,,,,,,,,,,,4.0,,,,,,,,,4.0,3.0,,,,,,,,,2.5,,1.0,,,,,,,,,4.0,,,,,,,4.0,4.0,5.0,,,,,,,,,,1.0,,,,4.0,,,,,,,,,3.0,,,,,,,,,,,,,,,3.0,,,4.0,,3.5,,,,,,,3.5,,,,,,,,,,,4.0,4.5,,,,,,,,,,,,,,,,,2.0,,,5.0,,,4.0,,5.0,4.0,5.0,,5.0,,
"Shawshank Redemption, The",,3.0,,3.0,5.0,,,4.0,4.0,5.0,,,5.0,,4.5,,5.0,4.0,4.0,,,,4.0,,3.5,5.0,4.0,4.0,4.0,4.5,,,,4.5,,5.0,4.0,3.0,,,,,,5.0,,,,5.0,,,,,,3.5,,,,,4.5,,,,4.0,,,,5.0,,4.5,4.0,,4.0,,4.5,5.0,5.0,,5.0,4.0,,,,4.0,4.0,4.5,2.0,,5.0,4.0,,5.0,,5.0,,,5.0,,4.5,4.0,4.5,,5.0,,3.5,,,3.0,5.0,4.5,,3.0,4.0,5.0,,,,,5.0,,3.0,,5.0,5.0,,,3.0,,,,5.0,1.0,,,4.0,4.0,,4.0,,,5.0,,5.0,,5.0,5.0,4.5,4.0,4.5,,,,,4.5,3.0
"Shining, The",3.0,,,,,,,,,4.0,2.0,,,,,,,,,5.0,,5.0,,,4.0,,,,,,,,,,,,,,,,3.0,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,4.0,3.0,,,,,2.0,,,5.0,,,5.0,,,5.0,,,,,,,,,,5.0,5.0,,4.0,,,4.0,,4.0,,,,3.0,5.0,,,,,,,,,,4.0,5.0,,,4.0,,,,,,5.0,,,,,,,,5.0,,,,,,4.0,,,,,,,4.0,5.0
Shrek,,,,,,4.0,4.5,,,,,4.0,3.0,,,,,3.5,,,,5.0,,,2.0,,,1.0,,4.0,,4.5,,3.0,,4.0,4.0,,,,2.0,,4.0,,,,,,,,,,5.0,,,4.0,,,4.0,,,,,,,,4.5,,,,,,,4.5,4.0,4.0,,,,,,,4.0,3.5,,,,,4.0,,5.0,,,,,,,,4.0,4.0,,5.0,,4.0,4.0,,5.0,,4.0,,4.5,3.0,,,4.5,,,,,3.0,,4.5,3.5,,,,5.0,,4.0,4.0,,,,5.0,,,4.0,,,,,,,,,4.0,,3.0,,,4.0,,4.5,3.5
Shrek 2,,,,,,3.5,,,,,,4.0,,,,,,,,,,5.0,,,,,,1.0,,,,4.0,,2.0,,,2.5,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,4.0,,,,,,,4.0,3.5,3.0,,,,,,,,3.0,,,,,,,5.0,,,,,,,,3.5,4.0,,,,,,,4.0,,3.5,,4.5,2.5,,,,,,,,,2.0,4.0,3.5,,,,,,4.0,,,,,3.5,,,,,,,,,,,,3.5,,,,,,,4.5,
"Silence of the Lambs, The",4.0,,,,4.0,5.0,,5.0,3.0,4.5,,,,,,,5.0,,,5.0,,4.0,2.0,,3.5,,,5.0,,,,,,0.5,4.0,5.0,,,,,,,2.0,,,,,4.0,4.0,,,,5.0,3.5,,4.5,,,2.5,4.0,,4.0,5.0,,,,4.5,,,5.0,,,,4.0,5.0,3.0,4.0,,4.0,,,,5.0,4.0,,2.0,,,5.0,,,,5.0,5.0,,5.0,,,4.5,5.0,,5.0,4.0,4.0,,,5.0,3.0,,,4.0,4.0,,,4.5,,,5.0,,,,4.5,4.5,5.0,,4.0,,,,,4.0,5.0,,,4.0,,4.5,,,5.0,,,,5.0,5.0,3.5,5.0,4.0,5.0,,4.0,,4.0,4.5
"Sixth Sense, The",,,,,,4.5,0.5,,3.5,4.0,4.0,0.5,,,,,,3.0,,5.0,,5.0,3.0,,,,,4.5,,,,,3.0,,,3.0,,,,,,,5.0,,,,,,4.5,,,,,,3.0,,4.0,,4.5,,,,,,,,,,,,,,,4.5,3.0,4.0,,,3.5,,,,2.0,,,,,,4.5,,3.0,,,,,,,4.0,5.0,,,5.0,4.0,4.5,4.0,,5.0,,4.0,,4.0,5.0,,,,,,,5.0,,,5.0,4.0,,,5.0,,,4.0,,,,,,,5.0,4.0,4.0,,4.0,,3.0,,,,3.5,,,4.0,,4.0,5.0,4.5,4.5
Sleepless in Seattle,,,,,3.0,,,,,,3.0,,,,,,4.0,,,,,,3.0,,,5.0,,,,,4.0,4.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,3.0,,,,,3.0,,,,,,4.0,,,,,,,,,,,,,4.0,,,,4.5,3.0,,,,1.0,,,,,,,,5.0,,,,,,,3.5,4.0,,,,5.0,4.0,5.0,,,,2.5,
Snatch,,,,,,,,,3.0,,,,,,,,,,,,,5.0,,,,,,4.5,,,,,3.5,3.0,,,4.5,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,4.0,4.0,,,,,,,4.0,,,,,,,4.5,,,,,,4.0,,,5.0,,,,,5.0,5.0,,,,,,,,,,3.5,,,,,,,4.5,,,,,,,,,5.0,,5.0,,,,,4.0,,,,,,,5.0,4.5
Speed,,,,,5.0,,,3.0,,,4.0,,,,,5.0,,4.5,,,,,,,,5.0,,,,,,,,,,4.0,,,,,,,3.0,,,4.0,,4.0,,3.0,,,4.0,,,,,,,4.0,,,5.0,,,,4.0,,,,2.0,,,3.5,3.0,3.5,,,,,,,,3.5,,,,,,,,,,5.0,,,,,,,,,3.0,,,,5.0,,,,,,,,,,,4.0,,,,4.0,3.5,,,,,,,,5.0,,,,3.0,5.0,4.0,,3.5,,,,,,,3.0,3.0,2.5,4.5,,,4.0,2.5,5.0
Spider-Man,,,,,,3.5,,,,,,3.0,,,,,,5.0,,,,5.0,,4.0,,,,4.0,,,4.0,3.5,,,,,,,,,0.5,,0.5,,,,,,,,,,4.0,,,,,,4.0,,,,,,,,,,,,,,,4.0,4.0,4.0,,,,3.5,,,,,,,,,,,,,,,,,,3.5,,4.0,,,,,,,4.0,,3.5,,2.5,3.5,,,,,,,,3.5,,4.5,4.0,,,3.0,,,2.5,4.0,,,,,,,2.0,4.0,,,,,,,,3.0,,,,,3.5,,3.0,4.5
Star Trek: Generations,,,,,4.0,,,,,,2.0,,,,,,,,,,,4.0,,,,,,,,,,,,,2.5,2.0,,3.0,,,,,1.0,,,,,,,4.0,,,4.0,,,,,,,,,,3.0,,,,,,,4.0,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,3.0,4.0,,,4.0,,4.0,,,,,,3.5,3.0,4.0,,,4.0,,,3.5,,3.0,,,4.0,,,3.0,3.0,,4.0,,3.0,,3.0,
Star Wars: Episode I - The Phantom Menace,4.0,,,,,1.5,,,,,3.0,4.0,,,,,,3.5,,,,4.0,,,,,,4.5,,,,3.0,,,,2.0,,,,,,,2.0,,,,,,,,,,4.0,,,,4.0,,3.0,,3.0,,,,,,,,,4.0,,,,,4.0,4.0,,1.0,,,,,,3.0,,,,,,,5.0,,,,,,5.0,,3.0,4.0,,,,1.5,4.5,,4.0,,,,4.0,0.5,,,4.5,,,,3.0,,,4.0,2.0,,,,,,,1.5,,,,,,,,3.5,,5.0,,,,,,2.5,,2.5,4.0,4.0,,3.0,4.0,3.0
Star Wars: Episode II - Attack of the Clones,,,,,,0.5,,,,,,4.0,,,,,,4.0,,,,5.0,,,,,,4.5,,,4.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,3.5,3.0,,1.0,,5.0,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,4.5,,3.0,,,,4.0,1.0,,,,,,,,,,3.0,3.0,,,,,,,2.0,,,,,,,,4.0,,,,,,,,3.0,,1.5,,,,,4.5,3.5
Star Wars: Episode IV - A New Hope,5.0,,,,,5.0,,,3.0,5.0,4.0,4.5,,5.0,,,5.0,,,5.0,5.0,5.0,,,,,,4.5,,,5.0,3.0,,,5.0,4.0,4.0,,,,,,5.0,,,,,,,,4.5,,4.0,5.0,,,,,3.5,2.0,,4.0,,,,,4.0,,,5.0,4.0,,4.0,4.0,5.0,4.0,,,,3.5,,,4.0,3.0,,,,5.0,,,5.0,,4.5,,4.0,,,,4.0,4.5,4.0,5.0,4.0,2.0,4.0,,5.0,3.0,,,3.5,5.0,,,5.0,,,,5.0,1.5,,4.0,4.5,,5.0,2.0,4.0,,4.0,,5.0,5.0,5.0,,,,3.5,,,5.0,,4.5,,,,5.0,,5.0,,,4.0,5.0,3.5,5.0
Star Wars: Episode V - The Empire Strikes Back,5.0,,,,,4.0,,,3.0,5.0,4.0,4.5,,,,4.0,4.0,,,5.0,,5.0,,,,,,4.5,,,5.0,,,,5.0,4.0,3.0,,,,0.5,,4.0,,,4.0,,,,,4.0,,5.0,4.5,,,,,,,4.0,3.5,,,,,4.0,,,5.0,5.0,,,,4.5,4.0,,,,5.0,,,,3.0,,,,,,,,,5.0,,,,,,4.5,4.5,,4.0,3.0,2.5,4.0,,5.0,,,,3.5,5.0,,,4.0,,,,,2.5,,5.0,5.0,,5.0,,,,4.0,,5.0,5.0,,,,,,5.0,,5.0,,4.5,,,,5.0,,5.0,,,3.5,5.0,4.0,5.0
Star Wars: Episode VI - Return of the Jedi,5.0,,,,,4.0,,4.0,,5.0,3.0,4.5,,,,,,,,5.0,5.0,5.0,,,,,,4.5,,5.0,4.5,,,,5.0,4.0,4.5,,,,,,5.0,,,3.0,,,4.5,,,,5.0,,,,4.0,,,2.0,,,,,,,4.0,,4.5,,3.0,,,,4.5,4.0,,,,5.0,,,,4.0,,,,5.0,,,5.0,,,,4.0,,,,4.0,,3.0,,4.0,2.0,4.5,,5.0,,,,3.5,4.5,,,,,,,,,,4.0,3.5,,4.0,,,,,,3.0,5.0,,,,,3.5,,,5.0,,4.5,,,,4.5,,4.5,4.0,,4.0,5.0,4.0,5.0
Stargate,3.0,,,2.0,5.0,,,,,,2.0,,,,4.0,,,,,,,4.0,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,3.0,,,4.0,,,,,,,,,,,,,,,,,5.0,3.0,,,,,,,,,,,,,,,,,,,,3.5,,,,,3.0,4.0,4.0,,,,,2.0,,,,5.0,,,,,3.5,,,,,,3.0,,,,3.5,4.0,3.0,3.0,,,,,4.0,3.0,,,,5.0,,,,,4.0,,4.0,,2.0,,,4.0,,4.0,,,,3.0,
Taxi Driver,,,,,,,,,4.5,4.0,,,,,,,,,,,,,,,4.0,,,,,,,,4.0,,,,,4.0,,,,,5.0,,,,4.5,,,,,,,,,,,,,,,,,,,,,5.0,,3.0,,,,4.0,3.5,2.0,,,,,,,5.0,,,,,,4.0,,,,5.0,,,,,,3.5,5.0,,,3.0,,,,,3.0,,,,5.0,,,,,3.5,3.0,,,,4.0,4.5,,,5.0,,,,,,,,,,,,,,,4.5,,,,5.0,4.0,,,,,,,3.0,5.0
Terminator 2: Judgment Day,,,,3.0,3.0,2.5,,4.0,,4.5,5.0,3.5,,,,,,3.5,,4.0,,5.0,,,,4.0,,,,,4.0,,,,,4.0,,,,,,,5.0,,,,,,,3.0,,,5.0,,,,4.0,,,,,5.0,4.0,,,,,,,4.0,4.0,3.5,,4.5,4.0,4.0,,,,5.0,,,4.0,,,,,,,,,,,4.0,,,,,3.5,4.0,,,3.0,4.0,5.0,,5.0,,,,3.5,4.5,,,5.0,,,3.0,,,,4.0,4.5,,5.0,,,,,4.5,5.0,,,,3.0,,4.0,,,5.0,,5.0,,3.0,,4.5,5.0,,5.0,,3.0,5.0,3.0,5.0
"Terminator, The",5.0,,,,,5.0,,,,5.0,4.0,3.5,,,,4.0,,,,,,3.0,,,,,,,,,5.0,,,,,5.0,,,,,,,4.0,,,,,,,,,,4.0,,,,,,3.0,,,4.0,,,,,,,4.0,5.0,4.0,4.0,,4.5,3.0,4.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,,5.0,,,,3.5,3.5,,,,,,,,,,4.0,4.0,,,,,,,4.0,4.0,,,,,,,,,5.0,,,,,,4.5,,,5.0,,,4.0,3.5,5.0
There's Something About Mary,,,,,,1.5,,4.0,,,4.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,4.0,,,,,,,,,,3.0,,,,4.5,,,,,,,,,,5.0,,,,,,,,,,,,,3.5,4.0,,,,,,,,,,,,,3.5,,,,,,,,,,3.0,4.0,,,,3.0,,,,,,,,,,,4.0,3.5,,,,,,,2.5,,3.0,4.0,,,5.0,3.5,5.0
Titanic,,,,,,,,5.0,,,,3.5,,,,,,0.5,,,,4.0,3.5,,3.0,,,4.0,,,,,,4.0,,2.0,,,,,2.0,,,,3.0,,,,,,,3.0,,,,,,,2.0,5.0,,,,,,,,,,4.0,,2.5,,3.0,3.0,4.0,,,,,,,,,,,,,4.0,,,,,,,,4.0,,4.0,,,,,3.5,3.5,,2.0,,4.0,,4.0,3.0,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,3.5,,,,,,5.0,,,3.5,,4.0,4.5,,,4.0,2.0,3.0
Toy Story,4.0,,,4.0,,4.5,,,,4.5,4.0,3.5,,,,5.0,3.0,,,,3.0,4.0,,,3.0,,,,,,,,,,3.0,4.0,4.0,5.0,,5.0,2.0,,4.0,4.0,,,,,,,,4.0,4.0,2.0,,,,3.0,3.5,,,,,,4.5,,,,,,2.0,,4.0,4.5,4.5,4.0,3.0,,,,,,,,,,,4.0,4.0,,,,,,4.0,5.0,,,5.0,,5.0,5.0,,,,,5.0,,4.0,,2.5,4.0,,,,,,,,,5.0,4.0,3.0,,,,4.0,,4.0,,4.0,,3.0,,3.0,,,,,4.0,,,5.0,,,4.0,,,,,4.0,4.0,2.5,5.0
Toy Story 2,,,,,,4.5,,,,,2.0,3.5,,,,,,,,,,5.0,,,3.0,,,3.0,,,,,,,,,4.5,,,,,,2.0,,,,,,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,4.5,4.0,4.0,,,,,,,,3.0,,,,,,,,,,,,,,,5.0,,,5.0,,,,,5.0,,,,2.0,,,,,,,,,,,4.0,3.0,,,,5.0,,3.5,,,4.0,,,,,,4.5,,,,4.5,4.0,,,,,,,,3.5,,2.5,5.0
Trainspotting,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,4.5,,,,,3.5,,3.5,,,,,,3.5,,5.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,4.5,,,5.0,,,,,,,,,,,,5.0,4.0,,4.5,,4.0,,,,,,,,,,4.0,3.5,,,,,4.5,,,,,,,3.5,4.5,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,5.0,5.0,,,,5.0,,,,,,,,5.0,3.0,5.0
True Lies,,,,2.0,4.0,3.0,,4.0,,,3.0,,,,,,,,,,,4.0,,,,3.0,,,,,,3.5,,,,3.0,,3.0,,,,,,3.5,,,,,,,,,4.0,,,,2.0,,,,3.0,,4.0,,,,,,,,,,,,3.0,4.0,,,,,,,,,,,,,,,5.0,,,,,3.0,,3.0,,,,,3.0,4.0,3.5,,5.0,,,,,2.5,,,,,,3.0,,,,4.0,2.5,5.0,,,,,,,4.0,,,,4.0,5.0,,,,4.0,,4.5,4.0,3.0,,3.0,5.0,,4.5,,,2.0,3.0,5.0
"Truman Show, The",,,,,,3.0,,,,,,,,,,,,2.5,,,,4.0,,,2.5,,,4.5,4.5,3.5,,,,4.0,,4.0,3.0,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,4.5,4.0,,4.0,,4.5,4.0,,4.0,,,,,,,4.5,,,,,4.5,,,,,,,,,3.0,3.5,4.0,,,,,,,4.0,,,,,,,,,,,,,,,4.5,4.5,,,,,,4.0,4.5,,,,,,,,,,,,,,,,,,,,,,,4.5,5.0
